app,date,gap_count,observation_ratio,on_ratio,psn
01_rice-cooker,20170425,"{1: 377, 10: 23, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9856018518518519,0.37527126685142564,11
00_total,20170408,"{1: 139, 10: 4, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9962384259259259,1.0,11
00_total,20170420,"{1: 177, 10: 10, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9935763888888889,1.0,11
00_total,20170422,"{1: 136, 10: 4, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9960300925925926,1.0,11
01_rice-cooker,20170404,"{1: 517, 10: 30, 30: 4, 60: 3, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9783449074074074,0.3873171731989416,11
03_TV,20160912,"{1: 402, 10: 25, 30: 3, 60: 3, 300: 3, 1800: 2, 3600: 0, 10800: 0}",0.9303935185185185,0.2575116728451886,06
02_TV,20170429,"{1: 995, 10: 46, 30: 23, 60: 18, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9356712962962963,0.4155307059861623,11
01_rice-cooker,20170419,"{1: 414, 10: 24, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9823726851851852,0.046502586095173014,11
02_TV,20170403,"{1: 396, 10: 26, 30: 2, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9823611111111111,0.2967623356425845,11
01_rice-cooker,20170429,"{1: 955, 10: 47, 30: 27, 60: 24, 300: 4, 1800: 0, 3600: 0, 10800: 0}",0.9275231481481482,0.36901927508381377,11
02_TV,20170419,"{1: 400, 10: 24, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9847916666666666,0.21921820275956092,11
00_total,20170411,"{1: 134, 10: 6, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9960300925925926,1.0,11
01_rice-cooker,20170403,"{1: 376, 10: 24, 30: 2, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9844097222222222,0.3896989720135288,11
00_total,20170429,"{1: 458, 10: 105, 30: 3, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9720949074074074,1.0,11
00_total,20170419,"{1: 133, 10: 7, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9953935185185185,1.0,11
01_rice-cooker,20170411,"{1: 338, 10: 26, 30: 1, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9853935185185185,0.3939768376048298,11
02_TV,20170411,"{1: 356, 10: 26, 30: 3, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9841087962962963,0.13675969593972112,11
00_total,20170403,"{1: 123, 10: 8, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9956828703703704,1.0,11
02_kimchi-fridge,20160912,"{1: 658, 10: 27, 30: 4, 60: 3, 300: 3, 1800: 1, 3600: 0, 10800: 0}",0.9451851851851852,0.4825782066353187,06
04_fridge,20160917,"{1: 514, 10: 24, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9821412037037037,0.9930353418103397,06
01_water-purifier,20160917,"{1: 475, 10: 25, 30: 1, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9832060185185185,0.0,06
04_fridge,20160912,"{1: 560, 10: 26, 30: 7, 60: 4, 300: 2, 1800: 2, 3600: 0, 10800: 0}",0.9168055555555555,0.9345284384520863,06
05_washing-machine,20160912,"{1: 534, 10: 26, 30: 4, 60: 3, 300: 2, 1800: 1, 3600: 0, 10800: 0}",0.8651620370370371,0.0514479375696767,06
02_kimchi-fridge,20160917,"{1: 492, 10: 26, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9838888888888889,0.4904158040027605,06
01_water-purifier,20161011,"{1: 400, 10: 25, 30: 1, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9863194444444444,0.0,06
03_TV,20160920,"{1: 349, 10: 29, 30: 4, 60: 3, 300: 1, 1800: 1, 3600: 0, 10800: 0}",0.9575578703703703,0.014815531085943134,06
01_water-purifier,20160912,"{1: 384, 10: 26, 30: 5, 60: 4, 300: 4, 1800: 3, 3600: 1, 10800: 0}",0.8616550925925925,0.0,06
05_washing-machine,20161011,"{1: 473, 10: 25, 30: 1, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9840046296296296,0.02028197950237989,06
00_total,20161011,"{1: 85, 10: 10, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9951967592592592,1.0,06
00_total,20160917,"{1: 54, 10: 10, 30: 3, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9939814814814815,1.0,06
00_total,20160912,"{1: 57, 10: 5, 30: 3, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9942013888888889,1.0,06
02_kimchi-fridge,20161011,"{1: 1003, 10: 36, 30: 5, 60: 3, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9671875,0.4541454755778935,06
03_TV,20160917,"{1: 410, 10: 25, 30: 1, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9849652777777778,0.250006462908779,06
03_TV,20161011,"{1: 372, 10: 26, 30: 1, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9868981481481481,0.15759565917655705,06
04_fridge,20161011,"{1: 445, 10: 26, 30: 2, 60: 2, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9779513888888889,0.9372333668658895,06
00_total,20160920,"{1: 42, 10: 5, 30: 3, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.7598032407407408,1.0,06
05_washing-machine,20160920,"{1: 607, 10: 21, 30: 5, 60: 3, 300: 2, 1800: 1, 3600: 0, 10800: 0}",0.6737268518518519,0.15536162171448203,06
02_kimchi-fridge,20160920,"{1: 392, 10: 32, 30: 5, 60: 4, 300: 1, 1800: 1, 3600: 0, 10800: 0}",0.9508680555555555,0.4630280161483375,06
01_water-purifier,20160920,"{1: 518, 10: 27, 30: 4, 60: 3, 300: 2, 1800: 1, 3600: 0, 10800: 0}",0.9383217592592593,0.0,06
03_TV,20160904,"{1: 404, 10: 25, 30: 1, 60: 1, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9829166666666667,0.32000690813747196,06
01_water-purifier,20160904,"{1: 554, 10: 25, 30: 1, 60: 1, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9806365740740741,0.0,06
04_fridge,20160920,"{1: 426, 10: 28, 30: 4, 60: 4, 300: 2, 1800: 1, 3600: 0, 10800: 0}",0.9395023148148148,0.9131164303401378,06
04_fridge,20160904,"{1: 548, 10: 26, 30: 3, 60: 1, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9803819444444445,0.9646317612104756,06
05_washing-machine,20160904,"{1: 84, 10: 4, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.15795138888888888,0.4690408148310984,06
04_fridge,20160923,"{1: 462, 10: 39, 30: 9, 60: 8, 300: 3, 1800: 0, 3600: 0, 10800: 0}",0.9634490740740741,0.9302419451719084,06
00_total,20160904,"{1: 84, 10: 12, 30: 5, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9903703703703703,1.0,06
00_total,20160913,"{1: 76, 10: 11, 30: 4, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9928472222222222,1.0,06
03_TV,20160913,"{1: 404, 10: 28, 30: 3, 60: 3, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9805092592592592,0.32394746368257865,06
02_kimchi-fridge,20160904,"{1: 499, 10: 25, 30: 2, 60: 1, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9808449074074074,0.5013817924361319,06
04_fridge,20160913,"{1: 752, 10: 28, 30: 4, 60: 3, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9749421296296297,0.9894153261708316,06
01_water-purifier,20160913,"{1: 415, 10: 27, 30: 4, 60: 3, 300: 3, 1800: 0, 3600: 0, 10800: 0}",0.9755208333333333,0.0,06
03_TV,20160923,"{1: 428, 10: 39, 30: 9, 60: 6, 300: 2, 1800: 0, 3600: 0, 10800: 0}",0.965949074074074,0.09876185226900557,06
05_washing-machine,20160918,"{1: 1170, 10: 24, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.973900462962963,0.0,06
02_kimchi-fridge,20160913,"{1: 604, 10: 28, 30: 5, 60: 3, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9747222222222223,0.5005256325005542,06
02_kimchi-fridge,20160918,"{1: 433, 10: 24, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9860069444444445,0.4727244270717173,06
02_kimchi-fridge,20160923,"{1: 1155, 10: 42, 30: 13, 60: 8, 300: 2, 1800: 0, 3600: 0, 10800: 0}",0.9491782407407408,0.4718465859438192,06
01_water-purifier,20160918,"{1: 403, 10: 26, 30: 3, 60: 1, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9798263888888888,0.0,06
03_TV,20160918,"{1: 376, 10: 24, 30: 2, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9870486111111111,0.45842176647397037,06
00_total,20160923,"{1: 104, 10: 33, 30: 4, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9889699074074074,1.0,06
00_total,20160918,"{1: 57, 10: 4, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9727314814814815,1.0,06
05_washing-machine,20160923,"{1: 244, 10: 14, 30: 1, 60: 1, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.4661226851851852,0.09243413701487349,06
03_TV,20160926,"{1: 356, 10: 27, 30: 3, 60: 3, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9728819444444444,0.3255029325338758,06
05_washing-machine,20160926,"{1: 426, 10: 28, 30: 4, 60: 4, 300: 3, 1800: 0, 3600: 0, 10800: 0}",0.9646296296296296,0.04809464388558265,06
04_fridge,20160918,"{1: 511, 10: 24, 30: 2, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9837268518518518,0.9721886250794174,06
01_water-purifier,20160923,"{1: 560, 10: 38, 30: 9, 60: 8, 300: 3, 1800: 0, 3600: 0, 10800: 0}",0.9609722222222222,0.0,06
05_washing-machine,20160906,"{1: 47, 10: 6, 30: 1, 60: 1, 300: 1, 1800: 1, 3600: 1, 10800: 1}",0.10778935185185186,0.5902358710046888,06
01_water-purifier,20160926,"{1: 488, 10: 28, 30: 3, 60: 3, 300: 2, 1800: 0, 3600: 0, 10800: 0}",0.9604861111111112,0.27855381228962317,06
02_kimchi-fridge,20160926,"{1: 556, 10: 32, 30: 4, 60: 3, 300: 3, 1800: 0, 3600: 0, 10800: 0}",0.9560416666666667,0.48346690556322286,06
02_kimchi-fridge,20160906,"{1: 563, 10: 27, 30: 6, 60: 4, 300: 3, 1800: 0, 3600: 0, 10800: 0}",0.9636805555555555,0.49107155725300855,06
03_TV,20160906,"{1: 422, 10: 27, 30: 3, 60: 2, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9812268518518519,0.29618139926238723,06
04_fridge,20160926,"{1: 427, 10: 27, 30: 3, 60: 3, 300: 3, 1800: 0, 3600: 0, 10800: 0}",0.9601851851851851,0.9448416907746705,06
04_fridge,20160906,"{1: 575, 10: 27, 30: 4, 60: 3, 300: 2, 1800: 0, 3600: 0, 10800: 0}",0.9666087962962963,0.9895052784928855,06
00_total,20160926,"{1: 66, 10: 11, 30: 5, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9938194444444445,1.0,06
00_total,20160906,"{1: 74, 10: 6, 30: 3, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9944675925925925,1.0,06
03_TV,20161006,"{1: 487, 10: 23, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9843402777777778,0.27168193273523267,06
01_water-purifier,20160906,"{1: 594, 10: 28, 30: 5, 60: 3, 300: 2, 1800: 0, 3600: 0, 10800: 0}",0.9667592592592592,0.48488091817514284,06
00_total,20161006,"{1: 91, 10: 11, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9953125,1.0,06
02_kimchi-fridge,20161006,"{1: 1514, 10: 40, 30: 9, 60: 6, 300: 3, 1800: 1, 3600: 1, 10800: 0}",0.8873842592592592,0.47205251945567583,06
05_washing-machine,20161006,"{1: 724, 10: 26, 30: 2, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9784606481481481,0.0,06
01_water-purifier,20161006,"{1: 688, 10: 25, 30: 2, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9779976851851852,0.0,06
04_fridge,20161006,"{1: 698, 10: 27, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9797800925925926,0.9439696958957942,06
03_TV,20160905,"{1: 372, 10: 27, 30: 2, 60: 1, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9819328703703704,0.28099026784065506,06
05_washing-machine,20160914,"{1: 640, 10: 32, 30: 3, 60: 2, 300: 2, 1800: 0, 3600: 0, 10800: 0}",0.9721875,0.158281843399169,06
04_fridge,20160914,"{1: 633, 10: 27, 30: 2, 60: 2, 300: 2, 1800: 0, 3600: 0, 10800: 0}",0.9719212962962963,0.9894832527528362,06
03_TV,20160914,"{1: 404, 10: 25, 30: 3, 60: 2, 300: 2, 1800: 0, 3600: 0, 10800: 0}",0.9772222222222222,0.7864790600720106,06
02_kimchi-fridge,20160914,"{1: 677, 10: 31, 30: 3, 60: 2, 300: 2, 1800: 0, 3600: 0, 10800: 0}",0.9702199074074074,0.48928626814749426,06
01_water-purifier,20160914,"{1: 414, 10: 27, 30: 4, 60: 2, 300: 2, 1800: 0, 3600: 0, 10800: 0}",0.9753009259259259,0.5415264361268681,06
01_water-purifier,20160905,"{1: 419, 10: 26, 30: 3, 60: 1, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.975625,0.35082765874993077,06
00_total,20160905,"{1: 68, 10: 2, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9941666666666666,1.0,06
00_total,20160914,"{1: 73, 10: 3, 30: 2, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9953125,1.0,06
05_washing-machine,20160916,"{1: 1865, 10: 39, 30: 9, 60: 8, 300: 2, 1800: 0, 3600: 0, 10800: 0}",0.9375694444444445,0.04269724876346608,06
04_fridge,20160905,"{1: 433, 10: 26, 30: 2, 60: 1, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9767476851851852,0.9929700244496846,06
02_kimchi-fridge,20160905,"{1: 429, 10: 24, 30: 1, 60: 1, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9772453703703704,0.49968732974867947,06
01_water-purifier,20160916,"{1: 524, 10: 26, 30: 2, 60: 2, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9796875,0.0,06
03_TV,20160916,"{1: 386, 10: 26, 30: 2, 60: 2, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.981574074074074,0.6225662673332705,06
03_TV,20160919,"{1: 374, 10: 24, 30: 3, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9849305555555555,0.19078552570761553,06
02_kimchi-fridge,20160916,"{1: 425, 10: 27, 30: 4, 60: 2, 300: 2, 1800: 0, 3600: 0, 10800: 0}",0.9785532407407408,0.4959434791693772,06
04_fridge,20160919,"{1: 467, 10: 27, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9826157407407408,0.9497930850353757,06
01_water-purifier,20160919,"{1: 518, 10: 29, 30: 1, 60: 1, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9787268518518518,0.2600600742650363,06
04_fridge,20160916,"{1: 517, 10: 27, 30: 2, 60: 2, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9786226851851851,0.989692461138773,06
05_washing-machine,20160919,"{1: 1174, 10: 32, 30: 4, 60: 3, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9703935185185185,0.04686036433609249,06
00_total,20160916,"{1: 54, 10: 7, 30: 3, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9942013888888889,1.0,06
03_TV,20161004,"{1: 404, 10: 28, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9839583333333334,0.13154225578532164,06
02_kimchi-fridge,20160919,"{1: 461, 10: 28, 30: 2, 60: 1, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9791782407407408,0.46837035023226675,06
00_total,20160919,"{1: 55, 10: 3, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.8765277777777778,1.0,06
04_fridge,20161004,"{1: 410, 10: 27, 30: 3, 60: 1, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.981400462962963,0.9485688677131366,06
01_water-purifier,20161004,"{1: 482, 10: 25, 30: 1, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9828240740740741,0.0,06
02_kimchi-fridge,20161004,"{1: 1382, 10: 32, 30: 3, 60: 1, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9571412037037037,0.4735842896356579,06
00_total,20161004,"{1: 64, 10: 5, 30: 2, 60: 1, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9892939814814815,1.0,06
03_TV,20160921,"{1: 84, 10: 6, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.1978125,0.0,06
02_kimchi-fridge,20160921,"{1: 74, 10: 6, 30: 1, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.19657407407407407,0.4554090124038311,06
04_fridge,20160921,"{1: 95, 10: 6, 30: 1, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.19636574074074073,0.9410939526111045,06
05_washing-machine,20161004,"{1: 482, 10: 26, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9839699074074074,0.07390303671901037,06
01_water-purifier,20160921,"{1: 78, 10: 7, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.1958449074074074,0.0,06
00_total,20160921,"{1: 67, 10: 10, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.8990162037037037,1.0,06
01_water-purifier,20161015,"{1: 528, 10: 31, 30: 4, 60: 3, 300: 3, 1800: 0, 3600: 0, 10800: 0}",0.9676273148148148,0.0,06
02_kimchi-fridge,20161015,"{1: 957, 10: 32, 30: 5, 60: 3, 300: 3, 1800: 0, 3600: 0, 10800: 0}",0.9584143518518519,0.45363153678634255,06
03_TV,20161015,"{1: 538, 10: 28, 30: 7, 60: 7, 300: 5, 1800: 1, 3600: 0, 10800: 0}",0.9175347222222222,0.3651928939346158,06
03_TV,20161010,"{1: 455, 10: 26, 30: 3, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9829861111111111,0.23926370736685112,06
00_total,20161015,"{1: 64, 10: 9, 30: 4, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9936226851851852,1.0,06
01_water-purifier,20161010,"{1: 575, 10: 28, 30: 4, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9806828703703704,0.0,06
05_washing-machine,20161010,"{1: 577, 10: 30, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9805671296296297,0.024866719388738724,06
04_fridge,20161015,"{1: 561, 10: 30, 30: 3, 60: 3, 300: 3, 1800: 0, 3600: 0, 10800: 0}",0.9674652777777778,0.9271610698377378,06
00_total,20161010,"{1: 64, 10: 7, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9959143518518518,1.0,06
04_fridge,20161010,"{1: 501, 10: 27, 30: 3, 60: 2, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9779629629629629,0.85900634349555,06
03_TV,20160925,"{1: 370, 10: 26, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9843518518518518,0.1331201204025962,06
01_water-purifier,20160925,"{1: 536, 10: 26, 30: 4, 60: 1, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9793518518518518,0.0,06
02_kimchi-fridge,20161010,"{1: 946, 10: 29, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9740972222222222,0.4503457617452057,06
00_total,20160925,"{1: 77, 10: 5, 30: 2, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9955324074074074,1.0,06
02_kimchi-fridge,20161005,"{1: 1108, 10: 42, 30: 4, 60: 3, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9593402777777778,0.47220995652715947,06
03_TV,20161005,"{1: 556, 10: 27, 30: 1, 60: 1, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9768171296296296,0.307597821407554,06
05_washing-machine,20161005,"{1: 1074, 10: 32, 30: 4, 60: 2, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9636342592592593,0.03856526299774997,06
01_water-purifier,20161005,"{1: 511, 10: 26, 30: 5, 60: 3, 300: 3, 1800: 1, 3600: 1, 10800: 0}",0.8702777777777778,0.0,06
02_kimchi-fridge,20160925,"{1: 880, 10: 28, 30: 4, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9728356481481482,0.5043516194147344,06
04_fridge,20161005,"{1: 578, 10: 29, 30: 2, 60: 1, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9732986111111112,0.9880798639601394,06
04_fridge,20160925,"{1: 615, 10: 25, 30: 2, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9817824074074074,0.9068390980752756,06
00_total,20161005,"{1: 158, 10: 15, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9924652777777778,1.0,06
05_washing-machine,20160910,"{1: 461, 10: 28, 30: 6, 60: 3, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9744560185185185,0.0,06
03_TV,20160910,"{1: 424, 10: 24, 30: 2, 60: 2, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9777083333333333,0.4473581614855853,06
04_fridge,20160910,"{1: 543, 10: 28, 30: 4, 60: 3, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9724537037037037,0.9504832182813616,06
01_water-purifier,20160910,"{1: 544, 10: 30, 30: 6, 60: 4, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9713078703703704,0.3994494822511648,06
00_total,20160910,"{1: 68, 10: 5, 30: 2, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9946990740740741,1.0,06
03_TV,20160908,"{1: 398, 10: 26, 30: 3, 60: 2, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9696296296296296,0.16962057550292844,06
01_water-purifier,20160908,"{1: 707, 10: 31, 30: 7, 60: 3, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9553356481481482,0.0,06
05_washing-machine,20160908,"{1: 456, 10: 28, 30: 2, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9824537037037037,0.06753451769473634,06
02_kimchi-fridge,20160908,"{1: 643, 10: 28, 30: 2, 60: 2, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9610416666666667,0.48406034475837206,06
02_kimchi-fridge,20160910,"{1: 725, 10: 26, 30: 2, 60: 2, 300: 2, 1800: 0, 3600: 0, 10800: 0}",0.9689930555555556,0.5290835035415248,06
00_total,20160908,"{1: 60, 10: 5, 30: 3, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9948726851851852,1.0,06
03_TV,20161013,"{1: 430, 10: 27, 30: 1, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9822916666666667,0.2767157613605122,06
04_fridge,20160908,"{1: 518, 10: 26, 30: 2, 60: 2, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9657986111111111,0.9510376096031318,06
01_water-purifier,20161013,"{1: 435, 10: 27, 30: 1, 60: 1, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9813425925925926,0.0,06
02_kimchi-fridge,20161013,"{1: 1104, 10: 32, 30: 3, 60: 2, 300: 2, 1800: 0, 3600: 0, 10800: 0}",0.9613888888888888,0.45029615718000576,06
05_washing-machine,20161013,"{1: 569, 10: 26, 30: 1, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9803240740740741,0.07806611570247934,06
03_TV,20160911,"{1: 409, 10: 26, 30: 2, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.981550925925926,0.3391937677365595,06
04_fridge,20161013,"{1: 442, 10: 25, 30: 1, 60: 1, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9813657407407408,0.9149089908401148,06
00_total,20161013,"{1: 326, 10: 17, 30: 8, 60: 5, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9877083333333333,1.0,06
05_washing-machine,20160911,"{1: 548, 10: 26, 30: 3, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9812037037037037,0.07562281777861658,06
04_fridge,20160911,"{1: 556, 10: 27, 30: 4, 60: 2, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9774768518518518,0.9894056725160048,06
02_kimchi-fridge,20160911,"{1: 787, 10: 29, 30: 5, 60: 4, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9695486111111111,0.5067427489087053,06
01_water-purifier,20160911,"{1: 460, 10: 29, 30: 3, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9802777777777778,0.3167548250999654,06
05_washing-machine,20160927,"{1: 535, 10: 25, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9831365740740741,0.019893340239925596,06
03_TV,20160927,"{1: 419, 10: 26, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9857060185185185,0.2020618798802325,06
00_total,20160911,"{1: 63, 10: 5, 30: 2, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9950347222222222,1.0,06
03_TV,20161009,"{1: 408, 10: 27, 30: 3, 60: 3, 300: 2, 1800: 0, 3600: 0, 10800: 0}",0.9730092592592593,0.23323341422023441,06
02_kimchi-fridge,20160927,"{1: 961, 10: 36, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9727662037037037,0.47833077524083745,06
01_water-purifier,20161009,"{1: 646, 10: 29, 30: 5, 60: 3, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9675578703703703,0.0,06
04_fridge,20160927,"{1: 620, 10: 30, 30: 3, 60: 2, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9690046296296296,0.942245367605488,06
05_washing-machine,20161009,"{1: 481, 10: 29, 30: 4, 60: 3, 300: 2, 1800: 0, 3600: 0, 10800: 0}",0.9696064814814814,0.0,06
02_kimchi-fridge,20161009,"{1: 1253, 10: 48, 30: 9, 60: 6, 300: 3, 1800: 0, 3600: 0, 10800: 0}",0.942650462962963,0.44939775308490393,06
01_water-purifier,20160927,"{1: 664, 10: 27, 30: 3, 60: 1, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9721527777777778,0.0,06
